Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kg","11187106.5587","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kg","7458071.0391","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kilotones","0.835","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kilotones","0.586","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kilotones","0.249","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kilotones","0.1318","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","2009","2009","3050","FAO TIER 1","kilotones","0.1172","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","5111","Existencias","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","Cabeza","95312000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","1.05","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","1.9062","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","33407761.464","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","1.9062","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.2625","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.2625","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","1033229.736","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","309968.9208","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","206645.9472","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.0394","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.0325","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.0069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.0037","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.0032","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","33407761.464","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","10022328.4392","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kg","6681552.2928","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.7481","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.525","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.2231","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.1181","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","2010","2010","3050","FAO TIER 1","kilotones","0.105","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","5111","Existencias","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","Cabeza","102080000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","1.1245","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","2.0416","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","35780009.76","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","2.0416","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.2811","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.2811","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","1106598.24","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","331979.472","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","221319.648","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.0422","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.0348","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.0074","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.0039","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.0035","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","35780009.76","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","10734002.928","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kg","7156001.952","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.8012","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.5623","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.239","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.1265","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","2011","2011","3050","FAO TIER 1","kilotones","0.1125","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","5111","Existencias","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","Cabeza","112596000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","1.2404","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","2.2519","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","39465967.662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","2.2519","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.3101","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.3101","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","1220596.938","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","366179.0814","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","244119.3876","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.0465","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.0384","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.0082","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.0043","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.0038","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","39465967.662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","11839790.2986","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kg","7893193.5324","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.8838","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.6202","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.2636","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.1395","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","2012","2012","3050","FAO TIER 1","kilotones","0.124","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","5111","Existencias","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","Cabeza","109556000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","1.2069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","2.1911","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","38400418.782","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","2.1911","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.3017","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.3017","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","1187641.818","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","356292.5454","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","237528.3636","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.0453","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.0373","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.0079","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.0042","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.0037","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","38400418.782","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","11520125.6346","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kg","7680083.7564","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.8599","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.6034","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.2565","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.1358","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","2013","2013","3050","FAO TIER 1","kilotones","0.1207","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","5111","Existencias","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","Cabeza","108805000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","1.1986","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","2.1761","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","38137186.1475","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","2.1761","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.2996","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.2996","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","1179500.6025","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","353850.1807","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","235900.1205","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.0449","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.0371","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.0079","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.0042","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.0037","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","38137186.1475","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","11441155.8443","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kg","7627437.2295","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.854","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.5993","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","009","Oceanía","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","2014","2014","3050","FAO TIER 1","kilotones","0.2547","E","Valor estimado",""
