Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","1.1846","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","0.6271","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","0.5574","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kg","458647959.4625","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kg","137594387.8387","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kg","91729591.8925","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","10.2704","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","7.2073","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","3.0631","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","1.6216","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2023","2023","3050","FAO TIER 1","kilotones","1.4415","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","5111","Existencias","02122","Ovinos","1961","1961","3050","FAO TIER 1","Cabeza","158317493","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","39.2902","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","916.3175","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72254","Fermentación entérica (emisiones CH4)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","892.0335","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","29872848.4296","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72256","Gestión del estiércol (emisiones CH4)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","24.2841","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72306","Gestión del estiércol (emisiones N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.2981","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72346","Gestión del estiércol (emisiones directas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.2934","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72366","Gestión del estiércol (emisiones indirectas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.0047","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72380","Estiércol depositado en las pasturas (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","1711775383.4898","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","513532615.0469","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","342355076.698","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72300","Estiércol depositado en las pasturas (emisiones N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","38.3315","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","26.8993","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","11.4322","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","6.0523","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","5.3799","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","29499437.8243","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","8849831.3473","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kg","5899887.5649","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.6606","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.4636","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.197","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.1043","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02122","Ovinos","1961","1961","3050","FAO TIER 1","kilotones","0.0927","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","5111","Existencias","02122","Ovinos","1962","1962","3050","FAO TIER 1","Cabeza","155214894","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","38.6259","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","894.8993","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72254","Fermentación entérica (emisiones CH4)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","871.1295","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","28269554.2476","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72256","Gestión del estiércol (emisiones CH4)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","23.7698","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72306","Gestión del estiércol (emisiones N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.2821","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72346","Gestión del estiércol (emisiones directas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.2776","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72366","Gestión del estiércol (emisiones indirectas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.0044","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72380","Estiércol depositado en las pasturas (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","1684406323.3392","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","505321897.0017","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","336881264.6678","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72300","Estiércol depositado en las pasturas (emisiones N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","37.7187","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","26.4692","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","11.2494","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","5.9556","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","5.2938","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","27916184.8196","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","8374855.4459","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kg","5583236.9639","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.6251","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.4387","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.1864","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.0987","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02122","Ovinos","1962","1962","3050","FAO TIER 1","kilotones","0.0877","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","5111","Existencias","02122","Ovinos","1963","1963","3050","FAO TIER 1","Cabeza","152089408","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","37.9611","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","873.1643","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72254","Fermentación entérica (emisiones CH4)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","849.9262","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","26611293.0384","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72256","Gestión del estiércol (emisiones CH4)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","23.238","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72306","Gestión del estiércol (emisiones N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.2655","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72346","Gestión del estiércol (emisiones directas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.2614","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72366","Gestión del estiércol (emisiones indirectas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.0042","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72380","Estiércol depositado en las pasturas (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","1657097174.1408","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","497129152.2422","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","331419434.8282","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72300","Estiércol depositado en las pasturas (emisiones N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","37.1071","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","26.0401","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","11.067","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","5.859","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","5.208","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","26278651.8754","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","7883595.5626","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kg","5255730.3751","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.5885","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.413","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.1755","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.0929","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02122","Ovinos","1963","1963","3050","FAO TIER 1","kilotones","0.0826","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","5111","Existencias","02122","Ovinos","1964","1964","3050","FAO TIER 1","Cabeza","150734869","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","37.7931","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","859.7846","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72254","Fermentación entérica (emisiones CH4)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","836.8478","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","24735965.247","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72256","Gestión del estiércol (emisiones CH4)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","22.9367","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72306","Gestión del estiércol (emisiones N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.2468","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72346","Gestión del estiércol (emisiones directas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.2429","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72366","Gestión del estiércol (emisiones indirectas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.0039","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72380","Estiércol depositado en las pasturas (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","1652281264.7586","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","495684379.4276","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","330456252.9517","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72300","Estiércol depositado en las pasturas (emisiones N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","36.9993","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","25.9644","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","11.0349","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","5.842","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","5.1929","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","24426765.6814","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","7328029.7044","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kg","4885353.1363","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.547","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.3838","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.1631","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.0864","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02122","Ovinos","1964","1964","3050","FAO TIER 1","kilotones","0.0768","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","5111","Existencias","02122","Ovinos","1965","1965","3050","FAO TIER 1","Cabeza","152045368","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","38.3337","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","860.2847","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72254","Fermentación entérica (emisiones CH4)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","837.2549","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","22908288.3936","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72256","Gestión del estiércol (emisiones CH4)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","23.0298","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72306","Gestión del estiércol (emisiones N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.2286","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72346","Gestión del estiércol (emisiones directas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.225","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72366","Gestión del estiércol (emisiones indirectas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.0036","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72380","Estiércol depositado en las pasturas (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","1679043100.1508","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","503712930.0452","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","335808620.0302","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72300","Estiércol depositado en las pasturas (emisiones N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","37.5986","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","26.385","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","11.2136","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","5.9366","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","5.277","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72381","Estiércol aplicado a los suelos (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","22621934.7887","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","6786580.4366","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kg","4524386.9577","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72301","Emisiones (N2O) (Estiércol depositado)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.5066","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.3555","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.1511","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","019","Américas","723612","Indirect emissions (N2O that leaches) (Manure applied)","02122","Ovinos","1965","1965","3050","FAO TIER 1","kilotones","0.08","E","Valor estimado",""
